Annotation ID,User ID,Task,Scene,Preposition,Figure,Ground,Cam Location,Cam Rotation,Time
e8991ab2-e184-4144-b6e2-12c8db45cf93,7,sfg,scene2-sfg,against,book,bookshelf,"<Vector (-1.1786, 2.0293, 2.2406)>","<Matrix 3x3 (0.9749, -0.0718,  0.2103)
            (0.2222,  0.3151, -0.9228)
            (0.0000,  0.9464,  0.3232)>",562.140197753906
b1464bf4-1cb8-4168-a1e8-52d1d69908db,7,sfg,scene2-sfg,above,ball.001,shelf,"<Vector (-3.3128, 4.1319, 2.5881)>","<Matrix 3x3 (-0.6698, -0.1395, 0.7293)
            ( 0.7423, -0.1259, 0.6580)
            ( 0.0000,  0.9823, 0.1879)>",588.567077636719
7000a068-70df-47bc-b6a4-1727738e4d5f,10,sfg,scene1-sfg,on top of,spoon.002,table,"<Vector (-0.4729, 2.3508, 1.0564)>","<Matrix 3x3 (-0.7344, -0.1042, 0.6707)
            ( 0.6787, -0.1128, 0.7257)
            (-0.0000,  0.9882, 0.1536)>",333.312744140625
d29ae1ff-6b0b-4550-813a-0f4cd85d4fdf,10,sfg,scene1-sfg,on top of,lamp.001,spoon.002,"<Vector (-0.4729, 2.3508, 1.0564)>","<Matrix 3x3 (-0.7863, -0.0914, 0.6111)
            ( 0.6178, -0.1163, 0.7777)
            (-0.0000,  0.9890, 0.1479)>",337.178466796875
269c9f33-1d8e-420a-9424-36737d3f39cd,10,sfg,scene1-sfg,inside,Pencil.001,Table,"<Vector (-1.4948, 3.5572, 2.7077)>","<Matrix 3x3 (-0.2198, -0.9414, 0.2562)
            ( 0.9755, -0.2121, 0.0577)
            (-0.0000,  0.2626, 0.9649)>",382.417419433594
2dc864cf-654f-4851-87c5-29b75dfaf796,10,sfg,scene1-sfg,inside,Pencil.001,box.003,"<Vector (-1.2972, 2.6708, 1.0516)>","<Matrix 3x3 ( 0.7914, -0.1090,  0.6014)
            ( 0.6112,  0.1412, -0.7788)
            (-0.0000,  0.9840,  0.1784)>",464.114135742188
3288d911-52ad-46a7-b811-f7c151f6390e,10,sfg,scene1-sfg,inside,spoon.001,cup,"<Vector (-1.1018, 1.2042, 1.3606)>","<Matrix 3x3 (-0.8713, -0.3689, 0.3235)
            ( 0.4906, -0.6551, 0.5746)
            (-0.0000,  0.6594, 0.7518)>",471.695617675781
c054f3af-dd8b-4bff-8d5c-065f98d4eb03,10,sfg,scene1-sfg,inside,Pencil,cup,"<Vector (-1.1018, 1.2042, 1.3606)>","<Matrix 3x3 (-0.8063, -0.4734, 0.3546)
            ( 0.5914, -0.6454, 0.4835)
            (-0.0000,  0.5995, 0.8004)>",474.428283691406
d2f94536-2ba8-4ee8-99c8-03591ead79e1,10,sfg,scene1-sfg,against,guitar,chest,"<Vector (-1.9084, 0.0648, 0.7992)>","<Matrix 3x3 ( 0.4070, -0.0620,  0.9114)
            ( 0.9133,  0.0276, -0.4061)
            (-0.0000,  0.9977,  0.0679)>",488.774780273438
42dc5efc-c1bb-4dbe-8974-86ec60c1e85a,10,sfg,scene1-sfg,against,jar,table,"<Vector (0.6551, -1.2789, 0.7066)>","<Matrix 3x3 ( 0.9910, -0.0264,  0.1306)
            ( 0.1332,  0.1963, -0.9715)
            (-0.0000,  0.9802,  0.1980)>",493.706909179688
e1f93d61-61d1-40ad-808f-486573043739,10,sfg,scene1-sfg,against,box.002,box.001,"<Vector (-1.7518, 4.2441, 0.2616)>","<Matrix 3x3 ( 0.9996, 0.0007, -0.0264)
            (-0.0264, 0.0250, -0.9994)
            (-0.0000, 0.9997,  0.0251)>",498.355773925781
4490307d-0eb5-4533-af33-8ce73d494690,10,sfg,scene1-sfg,below,box,Table,"<Vector (-3.5511, 1.9831, 0.4108)>","<Matrix 3x3 ( 0.6420, -0.1700, -0.7476)
            (-0.7666, -0.1423, -0.6262)
            (-0.0000,  0.9752, -0.2217)>",515.951477050781
d4316317-a5a1-4cc4-a400-37e620bfc7cb,10,sfg,scene1-sfg,below,chest,window.002,"<Vector (-0.8373, 1.7907, 1.8826)>","<Matrix 3x3 ( 0.0272,  0.1147,  0.9931)
            ( 0.9996, -0.0031, -0.0270)
            (-0.0000,  0.9934, -0.1147)>",529.398193359375
2ac2d37a-f6af-42be-a3da-3ccb774b38cb,14,sfg,scene3-sfg,against,bookshelf,wall.001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9929, -0.0010,  0.1190)
            ( 0.1190,  0.0085, -0.9929)
            (-0.0000,  1.0000,  0.0086)>",12.866641998291
b147a889-c152-4e88-b3ff-5085f18a8903,14,sfg,scene3-sfg,against,table.001,wall,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8223, -0.0195,  0.5687)
            ( 0.5690,  0.0282, -0.8219)
            (-0.0000,  0.9994,  0.0343)>",18.1165618896484
df975fea-e787-43a8-830e-b8197fa294d9,14,sfg,scene3-sfg,against,shelf,wall,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.6695, -0.0149,  0.7427)
            ( 0.7428,  0.0134, -0.6693)
            (-0.0000,  0.9998,  0.0200)>",21.4498443603516
90e1ea6c-3fc9-4f99-9d8c-6ad7425900bf,14,sfg,scene3-sfg,under,box,table.001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8827, -0.0815,  0.4629)
            ( 0.4700,  0.1530, -0.8693)
            (-0.0000,  0.9849,  0.1734)>",92.0885238647461
79c27b11-f5bc-4510-8edc-2b370258f7fa,14,sfg,scene3-sfg,under,jar,ball.001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.7640,  0.0092,  0.6452)
            ( 0.6452, -0.0109, -0.7639)
            (-0.0000,  0.9999, -0.0143)>",108.642059326172
d9934acd-31b5-40ef-91be-a591176a9b73,14,sfg,scene3-sfg,under,table.001,mug.001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8873, -0.0447,  0.4590)
            ( 0.4612,  0.0860, -0.8831)
            (-0.0000,  0.9953,  0.0970)>",129.845748901367
b1a51674-e4ed-47dd-a711-f61881d97af8,14,sfg,scene3-sfg,under,table.001,paper.002,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8682, -0.0552,  0.4932)
            ( 0.4963,  0.0965, -0.8628)
            (-0.0000,  0.9938,  0.1112)>",133.328231811523
f469b5cf-f1c4-4672-a960-c3572818eb3f,14,sfg,scene3-sfg,under,table.001,folder,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8313, -0.0634,  0.5522)
            ( 0.5558,  0.0948, -0.8259)
            (-0.0000,  0.9935,  0.1140)>",137.527206420898
322c0c2c-9685-4998-a170-38be75a1ce2d,14,sfg,scene3-sfg,under,table.001,Pencil.003,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8529, -0.0551,  0.5192)
            ( 0.5221,  0.0900, -0.8481)
            (-0.0000,  0.9944,  0.1055)>",141.359603881836
6839bd2f-8d85-482c-ae29-c2a8f5b86d36,14,sfg,scene3-sfg,under,table.001,notebook.001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8682, -0.0509,  0.4937)
            ( 0.4963,  0.0891, -0.8636)
            (-0.0000,  0.9947,  0.1027)>",144.14225769043
55d27d8d-fe1a-4f84-b167-06d2465873aa,14,sfg,scene3-sfg,under,table.001,lamp,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8760, -0.0330,  0.4812)
            ( 0.4823,  0.0600, -0.8739)
            (-0.0000,  0.9977,  0.0685)>",146.991561889648
55380519-fb51-4021-85e8-2b83f29a354e,14,sfg,scene3-sfg,under,Table,bowl,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9579, -0.0433,  0.2839)
            ( 0.2872,  0.1445, -0.9469)
            (-0.0000,  0.9886,  0.1508)>",151.007247924805
254bb274-c3f5-4ed9-bb9e-dc1fd0beda29,14,sfg,scene3-sfg,under,Table,dish.001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9666, -0.0372,  0.2537)
            ( 0.2564,  0.1403, -0.9563)
            (-0.0000,  0.9894,  0.1452)>",154.123153686523
e2669eda-4335-4c5d-b43a-f1709642c04b,14,sfg,scene3-sfg,under,dish.001,apple.006,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9686, -0.0354,  0.2461)
            ( 0.2487,  0.1379, -0.9587)
            (-0.0000,  0.9898,  0.1424)>",157.289047241211
afec3eea-6515-4cb8-8bd9-27444c5a99a5,14,sfg,scene3-sfg,under,Table,bowl_001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9389, -0.0480,  0.3408)
            ( 0.3441,  0.1310, -0.9298)
            (-0.0000,  0.9902,  0.1395)>",159.921737670898
a0118b63-f245-4045-9f25-0dec3694ec12,14,sfg,scene3-sfg,under,Table,box.001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9430, -0.0427,  0.3301)
            ( 0.3328,  0.1209, -0.9352)
            (-0.0000,  0.9918,  0.1282)>",170.585800170898
13d2efb1-7193-4f59-accf-9edc164f6673,14,sfg,scene3-sfg,under,Table,goblet,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9519, -0.0375,  0.3040)
            ( 0.3063,  0.1166, -0.9448)
            (-0.0000,  0.9925,  0.1225)>",175.934494018555
33643bf3-21c5-4bb4-851d-46a28589933a,14,sfg,scene3-sfg,on,table.001,Floor,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8119, -0.1436,  0.5658)
            ( 0.5837,  0.1997, -0.7870)
            (-0.0000,  0.9693,  0.2460)>",184.53239440918
e1f1de1a-7574-4718-80ff-787e326a3a1e,14,sfg,scene3-sfg,on,chair,Floor,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8873, -0.1032,  0.4495)
            ( 0.4612,  0.1986, -0.8648)
            (-0.0000,  0.9747,  0.2238)>",187.548324584961
351e1424-ab07-4192-b7a8-5838094e934b,14,sfg,scene3-sfg,on,box,Floor,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9033, -0.0864,  0.4201)
            ( 0.4289,  0.1820, -0.8848)
            (-0.0000,  0.9795,  0.2014)>",189.681137084961
667ffc9e-9725-4377-87ed-cb0dee11b617,14,sfg,scene3-sfg,on,chair.001,Floor,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9244, -0.0747,  0.3740)
            ( 0.3814,  0.1810, -0.9065)
            (-0.0000,  0.9806,  0.1958)>",195.962936401367
1f729960-3bd0-4c7e-9554-be8e5eec1f1b,14,sfg,scene3-sfg,on,Table,Floor,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9267, -0.1039,  0.3612)
            ( 0.3758,  0.2561, -0.8906)
            (-0.0000,  0.9611,  0.2763)>",198.329025268555
240f8ffe-0cf6-4f18-b453-d1488b0f84ab,14,sfg,scene3-sfg,on,book.002,Floor,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9705, -0.0499,  0.2357)
            ( 0.2409,  0.2009, -0.9495)
            (-0.0000,  0.9783,  0.2070)>",201.311630249023
8f63418e-9c3b-4f64-96f6-2f2da3c44ef9,14,sfg,scene3-sfg,on,banana.004,Floor,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9765, -0.0482,  0.2101)
            ( 0.2156,  0.2185, -0.9517)
            (-0.0000,  0.9747,  0.2238)>",203.794357299805
b4495b03-099e-48f3-9001-400cfadbea0c,14,sfg,scene3-sfg,on,book.001,Floor,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9936, -0.0266,  0.1099)
            ( 0.1131,  0.2334, -0.9658)
            (-0.0000,  0.9720,  0.2349)>",206.826950073242
717a0b77-bbc6-47dd-8188-f0878cb976b3,14,sfg,scene3-sfg,on,bookshelf,Floor,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9942, -0.0225,  0.1047)
            ( 0.1071,  0.2086, -0.9721)
            (-0.0000,  0.9778,  0.2098)>",208.79313659668
546c645e-1238-4634-bf9f-da34668f6163,14,sfg,scene3-sfg,on,book,bookshelf,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9990, -0.0063,  0.0428)
            ( 0.0433,  0.1450, -0.9885)
            (-0.0000,  0.9894,  0.1452)>",213.375350952148
285420d3-0877-49f2-ba62-85db99a00e81,14,sfg,scene3-sfg,on,mug,bookshelf,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9991, -0.0055,  0.0409)
            ( 0.0413,  0.1337, -0.9902)
            (-0.0000,  0.9910,  0.1339)>",216.058029174805
fae2acda-265d-4523-82a6-38c45aaf1879,14,sfg,scene3-sfg,on,ball,bookshelf,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9962, -0.0092,  0.0867)
            ( 0.0872,  0.1051, -0.9906)
            (-0.0000,  0.9944,  0.1055)>",217.957565307617
45349c63-498f-4c7e-b5a8-1f5ce87ff92d,14,sfg,scene3-sfg,on,Robot,Floor,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9806, -0.0515,  0.1892)
            ( 0.1960,  0.2575, -0.9462)
            (-0.0000,  0.9649,  0.2626)>",221.106796264648
7851f84a-6fc3-4f7f-a232-972526eee3fb,14,sfg,scene3-sfg,on,folder,table.001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8444, -0.0611,  0.5322)
            ( 0.5357,  0.0963, -0.8389)
            (-0.0000,  0.9935,  0.1140)>",235.170028686523
9324c83e-6aff-414d-bc66-6a5a04eed8de,14,sfg,scene3-sfg,on,Pencil.003,table.001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8539, -0.0623,  0.5167)
            ( 0.5204,  0.1022, -0.8478)
            (-0.0000,  0.9928,  0.1197)>",238.202621459961
cd1afe21-1f75-452e-8c6b-d0b248968932,14,sfg,scene3-sfg,on,paper.002,table.001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8570, -0.0602,  0.5117)
            ( 0.5152,  0.1001, -0.8512)
            (-0.0000,  0.9932,  0.1168)>",240.91862487793
6381e3b1-c448-4fb6-be6c-51e2f9f74fe5,14,sfg,scene3-sfg,on,notebook.001,table.001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8539, -0.0608,  0.5168)
            ( 0.5204,  0.0998, -0.8481)
            (-0.0000,  0.9932,  0.1168)>",244.801010131836
97711c61-575b-4260-9707-ffd88e07ff4f,14,sfg,scene3-sfg,on,mug.001,table.001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8873, -0.0500,  0.4585)
            ( 0.4612,  0.0961, -0.8821)
            (-0.0000,  0.9941,  0.1083)>",247.700302124023
2e80f651-31d6-4643-8ea8-6ceed4c59493,14,sfg,scene3-sfg,on,jar.001,table.001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8621, -0.0578,  0.5034)
            ( 0.5067,  0.0983, -0.8565)
            (-0.0000,  0.9935,  0.1140)>",251.799301147461
949f88b0-9b0d-4c84-aecc-62407f6b9bbe,14,sfg,scene3-sfg,on,lamp,table.001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8465, -0.0622,  0.5287)
            ( 0.5323,  0.0989, -0.8408)
            (-0.0000,  0.9932,  0.1168)>",254.315353393555
6ce60c36-e1a9-4ff6-b17e-8238d5116f5a,14,sfg,scene3-sfg,on,jar,shelf,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.7362, -0.0116,  0.6766)
            ( 0.6767,  0.0126, -0.7361)
            (-0.0000,  0.9999,  0.0171)>",257.53125
47a63d35-53bb-4fb6-962d-d65262739117,14,sfg,scene3-sfg,on,ball.001,jar,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.7294,  0.0215,  0.6837)
            ( 0.6840, -0.0230, -0.7291)
            (-0.0000,  0.9995, -0.0315)>",260.963745117188
80cbf04a-2515-42dc-8d74-ce3af57ba3bf,14,sfg,scene3-sfg,on,ball.001,shelf,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.7321,  0.0078,  0.6811)
            ( 0.6811, -0.0084, -0.7321)
            (-0.0000,  1.0000, -0.0115)>",263.746398925781
e9922009-5723-47d5-9a0c-8b58be709612,14,sfg,scene3-sfg,on,bowl_001,Table,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9375, -0.0554,  0.3434)
            ( 0.3479,  0.1493, -0.9256)
            (-0.0000,  0.9873,  0.1593)>",276.843200683594
bcc67efe-a3f6-4d6c-939e-e76de9611c9b,14,sfg,scene3-sfg,on,bowl,Table,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9573, -0.0452,  0.2856)
            ( 0.2891,  0.1498, -0.9455)
            (-0.0000,  0.9877,  0.1565)>",282.491821289062
35cd69eb-0ddc-4fac-9488-56396256c9f3,14,sfg,scene3-sfg,on,dish.001,Table,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9660, -0.0419,  0.2549)
            ( 0.2583,  0.1566, -0.9533)
            (-0.0000,  0.9868,  0.1621)>",286.140930175781
e22ed13f-7387-4d05-9997-64244ac7fdbc,14,sfg,scene3-sfg,on,cup,Table,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9416, -0.0517,  0.3326)
            ( 0.3366,  0.1447, -0.9305)
            (-0.0000,  0.9882,  0.1536)>",289.440124511719
2bef4e6c-65dc-46ee-b671-cb5bad95fcd9,14,sfg,scene3-sfg,on,goblet,Table,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9449, -0.0503,  0.3233)
            ( 0.3272,  0.1452, -0.9338)
            (-0.0000,  0.9882,  0.1536)>",291.872863769531
1fbb44e0-8323-485c-bd03-11a633e923ce,14,sfg,scene3-sfg,on,box.001,Floor,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9318, -0.0731,  0.3554)
            ( 0.3628,  0.1877, -0.9128)
            (-0.0000,  0.9795,  0.2014)>",297.071594238281
e889e008-1b08-470a-b2cd-ed9b89ccfe92,14,sfg,scene3-sfg,in,apple.000,bowl,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9567, -0.0447,  0.2876)
            ( 0.2910,  0.1470, -0.9454)
            (-0.0000,  0.9882,  0.1536)>",309.751831054687
914b7ca9-7d21-4beb-b22b-98473149811d,14,sfg,scene3-sfg,in,apple.006,dish.001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9681, -0.0357,  0.2481)
            ( 0.2506,  0.1378, -0.9583)
            (-0.0000,  0.9898,  0.1423)>",315.133850097656
9a04ddf5-33dc-4cb7-9c43-222659262557,14,sfg,scene3-sfg,in,pear.004,bowl_001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9368, -0.0508,  0.3461)
            ( 0.3497,  0.1360, -0.9269)
            (-0.0000,  0.9894,  0.1452)>",319.866027832031
508f0779-2027-4c31-98bf-095b5f92b116,14,sfg,scene3-sfg,in,apple.008,bowl_001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9368, -0.0498,  0.3462)
            ( 0.3497,  0.1333, -0.9273)
            (-0.0000,  0.9899,  0.1423)>",322.98193359375
2a22afec-70fc-42a5-b304-eccd186f6124,14,sfg,scene3-sfg,in,banana.001,bowl_001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9354, -0.0493,  0.3501)
            ( 0.3535,  0.1305, -0.9263)
            (-0.0000,  0.9903,  0.1395)>",325.814575195312
6f105928-3073-4060-a112-165921a2f462,14,sfg,scene3-sfg,on top of,ball,bookshelf,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9954, -0.0084,  0.0948)
            ( 0.0952,  0.0880, -0.9916)
            (-0.0000,  0.9961,  0.0884)>",350.058654785156
db4f8b0a-ac6b-4ac9-8e13-9b0ad90a4615,14,sfg,scene3-sfg,on top of,mug,bookshelf,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9988, -0.0040,  0.0471)
            ( 0.0473,  0.0855, -0.9952)
            (-0.0000,  0.9964,  0.0856)>",352.324768066406
39e0a9c6-a177-4a64-9aee-70259f1d62e5,14,sfg,scene3-sfg,on top of,bowl_001,Table,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9462, -0.0469,  0.3200)
            ( 0.3234,  0.1373, -0.9363)
            (-0.0000,  0.9894,  0.1451)>",358.473266601563
dba3f628-89bc-44cb-b9ef-f5cc7e34f82b,14,sfg,scene3-sfg,on top of,bowl,Table,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9403, -0.0532,  0.3362)
            ( 0.3404,  0.1471, -0.9287)
            (-0.0000,  0.9877,  0.1564)>",360.03955078125
af7442fd-73b8-40c2-980e-4342d69a740d,14,sfg,scene3-sfg,on top of,dish.001,Table,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9675, -0.0402,  0.2493)
            ( 0.2525,  0.1541, -0.9553)
            (-0.0000,  0.9873,  0.1593)>",362.239013671875
4a423707-2e73-4343-b43c-e567a7e7c787,14,sfg,scene3-sfg,on top of,goblet,Table,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9462, -0.0506,  0.3194)
            ( 0.3234,  0.1480, -0.9346)
            (-0.0000,  0.9877,  0.1564)>",369.337280273437
6c6867dd-a258-4a4c-9b6c-02d5352b45c0,14,sfg,scene3-sfg,on top of,spoon,Table,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9469, -0.0485,  0.3178)
            ( 0.3215,  0.1428, -0.9361)
            (-0.0000,  0.9886,  0.1508)>",376.352233886719
ff286e6c-67bf-4b69-a935-7048a554ebbe,14,sfg,scene3-sfg,on top of,cup,Table,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9456, -0.0481,  0.3217)
            ( 0.3253,  0.1399, -0.9352)
            (-0.0000,  0.9890,  0.1480)>",379.684753417969
f42e38dc-c1b6-4a04-80de-20a8df162b11,14,sfg,scene3-sfg,on top of,pear.004,Table,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9402, -0.0494,  0.3368)
            ( 0.3404,  0.1365, -0.9304)
            (-0.0000,  0.9894,  0.1451)>",388.166015625
38ce9c60-094b-42da-96ed-785d720ede80,14,sfg,scene3-sfg,on top of,banana.001,Table,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9402, -0.0542,  0.3360)
            ( 0.3404,  0.1497, -0.9283)
            (-0.0000,  0.9873,  0.1593)>",390.665405273438
4b8b50ca-c5a7-4112-a35e-cb0860870f80,14,sfg,scene3-sfg,on top of,apple.008,Table,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9368, -0.0537,  0.3456)
            ( 0.3497,  0.1439, -0.9257)
            (-0.0000,  0.9882,  0.1536)>",404.578674316406
4a1f7f9e-af65-4197-82fe-93dddc7abaa7,14,sfg,scene3-sfg,on top of,apple.006,Table,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9680, -0.0357,  0.2481)
            ( 0.2506,  0.1378, -0.9583)
            (-0.0000,  0.9899,  0.1423)>",416.875671386719
6736e683-286d-4140-ad12-ec6f83e3e888,14,sfg,scene3-sfg,on top of,Cube.002,Table,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.9655, -0.0415,  0.2570)
            ( 0.2603,  0.1538, -0.9532)
            (-0.0000,  0.9873,  0.1593)>",422.141052246094
18631604-78cd-49cd-a09f-e8621f8ae3af,14,sfg,scene3-sfg,on top of,folder,table.001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8518, -0.0597,  0.5204)
            ( 0.5238,  0.0971, -0.8463)
            (-0.0000,  0.9935,  0.1140)>",427.872985839844
433b20ee-5a85-4c7e-956a-1d58fd5fe5a2,14,sfg,scene3-sfg,on top of,Pencil.003,table.001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8497, -0.0631,  0.5234)
            ( 0.5272,  0.1017, -0.8436)
            (-0.0000,  0.9929,  0.1197)>",430.655639648438
0bab3af3-4b20-4602-a6ae-7b13b66c1fb6,14,sfg,scene3-sfg,on top of,paper.002,table.001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8601, -0.0567,  0.5070)
            ( 0.5101,  0.0956, -0.8548)
            (-0.0000,  0.9938,  0.1111)>",435.987670898438
0e34d78a-3f2e-4f1c-aaaa-24554e4a742c,14,sfg,scene3-sfg,on top of,notebook.001,table.001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8549, -0.0635,  0.5148)
            ( 0.5187,  0.1047, -0.8485)
            (-0.0000,  0.9925,  0.1225)>",437.987182617188
eb9040f9-cb2f-4e4f-84cf-3c4280a3f451,14,sfg,scene3-sfg,on top of,mug.001,table.001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8863, -0.0501,  0.4602)
            ( 0.4629,  0.0960, -0.8812)
            (-0.0000,  0.9942,  0.1083)>",441.919555664063
1b92b4d2-7b41-4117-9bd0-54290b76d16b,14,sfg,scene3-sfg,on top of,jar.001,table.001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8621, -0.0534,  0.5039)
            ( 0.5066,  0.0909, -0.8574)
            (-0.0000,  0.9945,  0.1055)>",447.268249511719
3a100199-36d7-4221-962b-489fc6232cc1,14,sfg,scene3-sfg,on top of,lamp,table.001,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.8454, -0.0624,  0.5304)
            ( 0.5340,  0.0988, -0.8397)
            (-0.0000,  0.9932,  0.1168)>",450.15087890625
35ce4d26-56a5-4cdf-86dd-34fa4b209b6a,14,sfg,scene3-sfg,on top of,ball.001,jar,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.7362,  0.0233,  0.6764)
            ( 0.6767, -0.0253, -0.7358)
            (-0.0000,  0.9995, -0.0343)>",453.849975585938
0dfb26a3-602a-4ac8-95dc-42010c2b446f,14,sfg,scene3-sfg,on top of,jar,shelf,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.7389,  0.0135,  0.6737)
            ( 0.6737, -0.0148, -0.7388)
            (-0.0000,  0.9998, -0.0201)>",456.965881347656
66f335d8-2020-477e-bcd6-74505348f761,14,sfg,scene3-sfg,above,ball.001,jar,"<Vector (-1.6691, -4.3179, 1.8000)>","<Matrix 3x3 ( 0.7482,  0.0020,  0.6634)
            ( 0.6633, -0.0022, -0.7483)
            (-0.0000,  1.0000, -0.0029)>",483.159484863281
